Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-100.1929	-366.3652	266.1722	2.54944	0.344048
6	-99.36931	-364.7655	265.3962	2.939372	0.1627075
12	-86.52137	-351.1952	264.6738	3.360664	0.1079137
18	-103.4426	-368.4553	265.0127	3.250269	0.1464933
24	-108.6343	-373.669	265.0346	3.381643	0.1841066
30	-107.5889	-372.8193	265.2304	3.185878	0.1841066
36	-110.0438	-375.2529	265.2091	3.20717	0.1841066
42	-96.81274	-362.3543	265.5415	2.961355	0.2124872
48	-98.56894	-364.1909	265.6219	2.961355	0.2464618
54	-101.3475	-366.9044	265.5569	2.995229	0.2321638
60	-120.1606	-386.1803	266.0198	2.645816	0.2947189
66	-123.4776	-389.3007	265.8231	2.817727	0.2781527
72	-106.3271	-371.431	265.1039	3.273743	0.1733656
78	-99.94453	-365.2186	265.2741	3.068045	0.1643164
84	-100.9968	-366.2911	265.2943	3.168826	0.1986214
90	-100.545	-366.0565	265.5115	3.043429	0.2333984
96	-105.2269	-370.4839	265.257	3.150264	0.1815028
102	-109.1447	-375.2194	266.0748	2.624333	0.3216134
108	-112.3647	-378.1756	265.8108	2.86165	0.2997958
114	-120.4105	-386.6485	266.238	2.544127	0.4733961
120	-122.8477	-389.1701	266.3224	2.44398	0.5987133
126	-127.0397	-393.532	266.4923	2.252541	0.6525059
132	-109.0827	-375.6032	266.5204	2.197569	0.7035836
138	-119.3385	-385.7601	266.4216	2.342043	0.6066875
144	-119.7224	-386.2131	266.4906	2.261919	0.6351329
150	-118.3405	-384.9376	266.5971	2.078421	0.7698544
156	-114.6177	-381.0906	266.4729	2.28289	0.6274589
162	-114.8461	-381.284	266.4379	2.288193	0.6892173
168	-118.0583	-384.4593	266.4011	2.376157	0.5586458
174	-114.7086	-381.1193	266.4107	2.345291	0.6269184
180	-101.8708	-368.1339	266.2631	2.481982	0.3737603
186	-94.94043	-361.0994	266.1589	2.569468	0.3517552
192	-98.20144	-364.1842	265.9828	2.687997	0.298516
198	-108.2092	-374.3274	266.1181	2.641322	0.3980114
204	-113.9116	-379.867	265.9555	2.76586	0.3436515
210	-111.1971	-377.1026	265.9055	2.735675	0.2783662
216	-117.1385	-383.3936	266.2552	2.527745	0.481706
222	-123.3434	-389.8875	266.5441	2.16381	0.7205604
228	-127.3809	-393.8376	266.4567	2.286491	0.655929
234	-116.8846	-383.0456	266.1609	2.614445	0.4386474
240	-111.2146	-377.6058	266.3912	2.389725	0.4644515
246	-118.2952	-384.7232	266.428	2.352941	0.4644515
252	-115.2892	-381.6724	266.3832	2.399721	0.5181955
258	-118.0531	-384.3089	266.2558	2.527538	0.5109102
264	-114.8322	-381.3152	266.483	2.300153	0.5151094
270	-116.9694	-383.3385	266.3691	2.41431	0.5109337
276	-127.1783	-393.2073	266.029	2.707668	0.3619805
282	-137.1622	-403.0537	265.8915	2.748438	0.2775784
288	-140.7816	-406.3133	265.5318	2.985571	0.2179398
294	-138.0392	-403.3792	265.34	3.172882	0.2162339
300	-118.4403	-384.8508	266.4105	2.277664	0.7513921
306	-109.3552	-375.8184	266.4632	2.277664	0.6606677
312	-109.9145	-376.2454	266.3309	2.447289	0.5537499
318	-108.8664	-374.9667	266.1003	2.624888	0.3480415
324	-113.6491	-379.708	266.0589	2.666348	0.3480415
330	-101.5569	-367.8404	266.2835	2.493718	0.4457697
336	-113.5379	-379.9561	266.4183	2.345866	0.6052645
342	-111.0627	-377.4199	266.3572	2.42199	0.5482752
348	-105.8847	-372.2761	266.3913	2.27652	0.7806157
354	-115.0376	-381.684	266.6465	2.091638	0.6663663
360	-108.6574	-375.1287	266.4713	2.058257	0.9456164
366	-104.117	-370.4264	266.3094	2.199038	0.9678045
372	-103.2482	-369.5204	266.2722	2.006974	1.182654
378	-97.75685	-364.2954	266.5386	2.202231	0.6609015
384	-104.1613	-370.2249	266.0636	2.716817	0.4608876
390	-98.80206	-364.8796	266.0775	2.704261	0.4705457
396	-108.1839	-374.4018	266.2179	2.535018	0.3862033
402	-108.2218	-374.4031	266.1813	2.5972	0.5522986
408	-112.8233	-378.8805	266.0572	2.69606	0.3866824
414	-112.1189	-378.2532	266.1343	2.640581	0.4369958
420	-112.772	-379.0391	266.267	2.456958	0.3466212
426	-96.42244	-362.9435	266.521	2.222736	0.6546933
432	-97.97179	-364.8047	266.833	1.809706	0.8143802
438	-96.48387	-362.9544	266.4705	1.984877	1.021158
444	-98.67099	-365.1768	266.5058	1.997832	0.9727334
450	-105.3905	-371.8913	266.5008	2.209418	0.7166879
456	-104.8089	-371.2971	266.4882	2.262443	0.6396281
462	-106.9524	-373.0951	266.1427	2.198355	1.128092
468	-114.8852	-380.9523	266.0671	2.118609	1.261779
474	-111.9865	-378.3681	266.3816	2.085798	1.009257
480	-105.231	-371.7064	266.4754	2.049399	0.9506424
486	-114.8682	-381.3837	266.5156	2.009276	0.9506424
492	-118.753	-385.0162	266.2632	1.732608	1.41348
498	-115.1689	-381.5137	266.3447	1.861337	1.244832
504	-128.4699	-394.9777	266.5078	2.130098	0.8205303
510	-122.9898	-389.2187	266.2288	2.537839	0.5977421
516	-110.6285	-376.5578	265.9294	2.820938	0.3818364
522	-106.2071	-372.1267	265.9196	2.715566	0.2746667
528	-106.7886	-372.7156	265.927	2.715566	0.2792182
534	-110.5135	-376.3982	265.8847	2.689529	0.2421419
540	-119.6799	-385.3619	265.682	2.893414	0.2426889
546	-117.1183	-382.4928	265.3745	3.104782	0.2040637
552	-118.2612	-384.6218	266.3606	2.380347	0.6605218
558	-115.3651	-381.823	266.458	2.150817	0.8565497
